jday,ms,timeStamp,,ts_local,sensq,latq,solq,terrq,pptn,evap,u,v,fw,netq,pptn_mmhr
2449681,56250110,24/11/1994 15:37,2415018,24/11/1994 19:43,9,-252,0,-84.92376,0.0E+00,-6.4E-09,-0.094,-0.0933,-6E-09,-327,0.0000
2449681,59849890,24/11/1994 16:37,2415018,24/11/1994 20:43,9,-259,0,-80.342064,0.0E+00,-5.2E-09,-0.099,-0.0892,-5E-09,-331,0.0000
2449681,63450000,24/11/1994 17:37,2415018,24/11/1994 21:43,8,-256,0,-71.82435,0.0E+00,-5.0E-09,-0.080,-0.0795,-5E-09,-320,0.0000
2449681,67050110,24/11/1994 18:37,2415018,24/11/1994 22:43,8,-247,0,-73.88366,0.0E+00,-4.8E-09,-0.081,-0.0612,-5E-09,-312,0.0000
2449681,70649890,24/11/1994 19:37,2415018,24/11/1994 23:43,8,-250,0,-73.72326,0.0E+00,-4.6E-09,-0.082,-0.0507,-5E-09,-316,0.0000
2449681,74250000,24/11/1994 20:37,2415018,25/11/1994 00:43,7,-243,0,-84.347046,0.0E+00,-4.8E-09,-0.072,-0.0570,-5E-09,-320,0.0000
2449681,77850110,24/11/1994 21:37,2415018,25/11/1994 01:43,6,-228,0,-73.921524,0.0E+00,-4.3E-09,-0.079,-0.0388,-4E-09,-296,0.0000
2449681,81449890,24/11/1994 22:37,2415018,25/11/1994 02:43,4,-189,0,-86.41908,0.0E+00,-3.9E-09,-0.054,-0.0274,-4E-09,-271,0.0000
2449681,85050000,24/11/1994 23:37,2415018,25/11/1994 03:43,3,-167,0,-80.06273,0.0E+00,-3.8E-09,-0.046,-0.0331,-4E-09,-244,0.0000
2449682,2250110,25/11/1994 00:37,2415018,25/11/1994 04:43,4,-178,0,-79.03226,0.0E+00,-3.8E-09,-0.048,-0.0266,-4E-09,-253,0.0000
2449682,5849890,25/11/1994 01:37,2415018,25/11/1994 05:43,4,-196,1,-67.67043,0.0E+00,-4.0E-09,-0.064,-0.0463,-4E-09,-258,0.0000
2449682,9450000,25/11/1994 02:37,2415018,25/11/1994 06:43,5,-207,66,-70.281395,0.0E+00,-4.3E-09,-0.066,-0.0500,-4E-09,-206,0.0000
2449682,13050110,25/11/1994 03:37,2415018,25/11/1994 07:43,5,-195,242,-70.42614,0.0E+00,-4.6E-09,-0.054,-0.0499,-5E-09,-18,0.0000
2449682,16649890,25/11/1994 04:37,2415018,25/11/1994 08:43,4,-187,356,-70.67412,0.0E+00,-4.5E-09,-0.063,-0.0488,-5E-09,103,0.0000
2449682,20250000,25/11/1994 05:37,2415018,25/11/1994 09:43,4,-184,627,-71.01038,0.0E+00,-4.4E-09,-0.064,-0.0528,-4E-09,377,0.0000
2449682,23850110,25/11/1994 06:37,2415018,25/11/1994 10:43,4,-175,757,-71.2967,0.0E+00,-4.1E-09,-0.055,-0.0498,-4E-09,514,0.0000
2449682,27449890,25/11/1994 07:37,2415018,25/11/1994 11:43,3,-183,804,-71.633606,0.0E+00,-3.7E-09,-0.056,-0.0552,-4E-09,553,0.0000
2449682,31050000,25/11/1994 08:37,2415018,25/11/1994 12:43,3,-173,723,-71.88675,0.0E+00,-3.7E-09,-0.047,-0.0536,-4E-09,481,0.0000
2449682,34650110,25/11/1994 09:37,2415018,25/11/1994 13:43,2,-162,680,-72.06231,0.0E+00,-3.2E-09,-0.042,-0.0425,-3E-09,448,0.0000
2449682,38249890,25/11/1994 10:37,2415018,25/11/1994 14:43,2,-158,508,-72.24739,0.0E+00,-4.1E-09,-0.043,-0.0421,-4E-09,280,0.0000
