jday,ms,timeStamp,ts_local,sensq,latq,solq,terrq,pptn_mhr,evap_mhr,pptn,evap,u,v,fw,netq
2449017,72000220,29/01/1993 20:00,,-2.2915378,-108.2189,15.790791,-47,7.42E-06,-1.76E-04,2.06E-09,-4.88E-08,0.031528156,-0.01717427,-4.67E-08,-141.7196468
2449017,75600000,29/01/1993 21:00,,-16.031136,-153.10048,63.13073,-54,2.51E-05,-1.66E-04,6.97E-09,-4.62E-08,0.03410287,-0.051011834,-3.92E-08,-160.000886
2449017,79199780,29/01/1993 22:00,,-23.774754,-146.69766,62.52748,-49,3.68E-05,-1.68E-04,1.02E-08,-4.66E-08,0.019948628,-0.04668972,-3.64E-08,-156.944934
2449017,82800220,29/01/1993 23:00,,-38.602276,-226.60666,191.82724,-48,3.39E-05,-1.68E-04,9.41E-09,-4.66E-08,0.0487582,-0.12556176,-3.72E-08,-121.381696
2449018,0,30/01/1993 00:00,,-33.24637,-206.11174,188.4685,-48,1.33E-04,-1.74E-04,3.68E-08,-4.84E-08,0.086519554,-0.08161597,-1.16E-08,-98.88961
2449018,3599780,30/01/1993 01:00,,-25.386904,-150.04034,302.57077,-50,5.81E-04,-1.85E-04,1.61E-07,-5.14E-08,0.04565714,-0.038308114,1.10E-07,77.143526
2449018,7200220,30/01/1993 02:00,,-26.358395,-178.50943,312.4777,-52,3.87E-04,-2.00E-04,1.07E-07,-5.55E-08,0.048201103,-0.060797296,5.15E-08,55.609875
2449018,10800000,30/01/1993 03:00,,-17.436792,-176.7736,308.793,-56,3.87E-04,-2.04E-04,1.07E-07,-5.66E-08,0.050868154,-0.031687748,5.04E-08,58.582608
2449018,14399780,30/01/1993 04:00,,-16.8115,-156.76901,248.73715,-58,1.04E-03,-1.94E-04,2.90E-07,-5.40E-08,0.039159216,-0.025707051,2.36E-07,17.15664
2449018,18000220,30/01/1993 05:00,,-14.599883,-144.28687,329.24377,-59,1.45E-03,-1.85E-04,4.04E-07,-5.13E-08,0.02977723,-0.018969396,3.53E-07,111.357017
2449018,21600000,30/01/1993 06:00,,-12.968174,-157.23882,175.36119,-62,9.58E-04,-1.78E-04,2.66E-07,-4.94E-08,0.03911704,-0.028394733,2.17E-07,-56.845804
2449018,25199780,30/01/1993 07:00,,-10.594626,-144.92769,70.12208,-54,0.00E+00,-2.09E-04,0.00E+00,-5.81E-08,0.032199685,-0.030921686,-5.81E-08,-139.400236
2449018,28800220,30/01/1993 08:00,,-7.3047805,-124.01415,4.323846,-56,0.00E+00,-2.08E-04,0.00E+00,-5.77E-08,0.024542106,-0.022322632,-5.77E-08,-182.9950845
2449018,32400000,30/01/1993 09:00,,-4.1011634,-133.77243,0,-55,9.37E-06,-2.20E-04,2.60E-09,-6.11E-08,0.031252846,-0.022219649,-5.85E-08,-192.8735934
2449018,35999780,30/01/1993 10:00,,-3.7630684,-142.50868,0,-56,1.96E-04,-2.47E-04,5.45E-08,-6.85E-08,0.040002856,-0.028852187,-1.40E-08,-202.2717484
2449018,39600220,30/01/1993 11:00,,-3.6152296,-138.46182,0,-56,8.11E-04,-2.62E-04,2.25E-07,-7.29E-08,0.039498143,-0.026275542,1.52E-07,-198.0770496
2449018,43200000,30/01/1993 12:00,,-3.0059474,-126.40672,0,-55,9.60E-04,-2.63E-04,2.67E-07,-7.32E-08,0.03109276,-0.023676623,1.94E-07,-184.4126674
2449018,46799780,30/01/1993 13:00,,-2.4465864,-128.2541,0,-47,1.05E-03,-2.76E-04,2.90E-07,-7.67E-08,0.03416448,-0.024552498,2.13E-07,-177.7006864
2449018,50400220,30/01/1993 14:00,,-34.174713,-238.22147,0,-59,1.92E-03,-2.87E-04,5.34E-07,-7.97E-08,0.07683081,-0.079083435,4.54E-07,-331.396183
2449018,54000000,30/01/1993 15:00,,-13.863214,-166.73314,0,-53,2.02E-03,-2.79E-04,5.61E-07,-7.74E-08,0.05475259,-0.0413316,4.84E-07,-233.596354
2449018,57599780,30/01/1993 16:00,,-41.560024,-313.5048,0,-48,3.44E-04,-2.73E-04,9.55E-08,-7.59E-08,0.24692836,-0.12050371,1.96E-08,-403.064824
2449018,61200220,30/01/1993 17:00,,-21.208416,-219.00615,0,-41,1.07E-04,-2.62E-04,2.98E-08,-7.28E-08,0.10792133,-0.07194661,-4.30E-08,-281.214566
2449018,64800000,30/01/1993 18:00,,-18.074091,-222.1369,0,-42,1.90E-04,-2.62E-04,5.28E-08,-7.27E-08,0.12087857,-0.03885185,-1.99E-08,-282.210991
2449018,68399780,30/01/1993 19:00,,-24.988832,-228.5655,0,-46,3.36E-04,-3.30E-04,9.33E-08,-9.16E-08,0.11741263,-0.001000401,1.70E-09,-299.554332
2449018,72000220,30/01/1993 20:00,,-11.36952,-207.30478,10.590229,-41,1.66E-05,-3.28E-04,4.60E-09,-9.12E-08,0.0962629,-0.006106726,-8.66E-08,-249.084071
2449018,75600000,30/01/1993 21:00,,-8.208517,-161.63467,95.81619,-42,7.44E-07,-3.10E-04,2.07E-10,-8.61E-08,0.06268782,-0.01724989,-8.59E-08,-116.026997
2449018,79199780,30/01/1993 22:00,,-7.208653,-144.69543,141.22023,-41,7.33E-05,-2.87E-04,2.04E-08,-7.96E-08,0.044243436,-0.027332146,-5.92E-08,-51.683853
2449018,82800220,30/01/1993 23:00,,-6.1430807,-114.23421,294.86826,-43,1.95E-05,-2.56E-04,5.41E-09,-7.11E-08,0.023528961,-0.014264893,-6.57E-08,131.4909693
2449019,0,31/01/1993 00:00,,-5.114645,-99.42478,337.97998,-44,0.00E+00,-2.10E-04,0.00E+00,-5.84E-08,0.01816308,-0.007500261,-5.84E-08,189.440555
2449019,3599780,31/01/1993 01:00,,-4.388158,-118.38588,506.19263,-46,1.24E-05,-1.99E-04,3.45E-09,-5.54E-08,0.029216092,-0.013456501,-5.20E-08,337.418592
2449019,7200220,31/01/1993 02:00,,-0.92365175,-179.03761,756.9047,-57,9.63E-05,-2.05E-04,2.68E-08,-5.70E-08,0.06553414,-0.043191217,-3.02E-08,519.9434383
2449019,10800000,31/01/1993 03:00,,-1.4932328,-183.15314,513.6309,-51,1.46E-04,-2.17E-04,4.06E-08,-6.04E-08,0.06897716,-0.037134998,-1.98E-08,277.9845272
2449019,14399780,31/01/1993 04:00,,-1.5404651,-165.4588,289.1524,-53,3.87E-04,-2.39E-04,1.08E-07,-6.65E-08,0.054601986,-0.030843154,4.15E-08,69.1531349
2449019,18000220,31/01/1993 05:00,,-15.179115,-229.90187,165.53677,-51,4.72E-04,-2.57E-04,1.31E-07,-7.15E-08,0.13081546,-0.0077978,5.95E-08,-130.544215
2449019,21600000,31/01/1993 06:00,,-56.19875,-299.1953,60.338333,-48,2.40E-04,-2.41E-04,6.66E-08,-6.68E-08,0.14947306,-0.04150311,-2.00E-10,-343.055717
2449019,25199780,31/01/1993 07:00,,-32.124573,-181.85847,51.999084,-49,1.60E-04,-2.10E-04,4.44E-08,-5.85E-08,0.0410697,-0.009431009,-1.41E-08,-210.983959
2449019,28800220,31/01/1993 08:00,,-28.208174,-183.65869,3.2428963,-52,7.41E-04,-2.30E-04,2.06E-07,-6.39E-08,0.057580758,-7.76E-04,1.42E-07,-260.6239677
2449019,32400000,31/01/1993 09:00,,-19.71463,-173.58125,0,-54,9.42E-04,-2.22E-04,2.62E-07,-6.17E-08,0.056311138,-0.009225282,2.00E-07,-247.29588
2449019,35999780,31/01/1993 10:00,,-11.736961,-158.78748,0,-49,9.80E-04,-2.42E-04,2.72E-07,-6.72E-08,0.05367492,-0.016552802,2.05E-07,-219.524441
2449019,39599561,31/01/1993 11:00,,-36.81504,-264.85608,0,-50,6.57E-04,-2.55E-04,1.82E-07,-7.08E-08,0.19542825,0.006497713,1.11E-07,-351.67112
2449019,43200000,31/01/1993 12:00,,-36.94105,-212.29012,0,-54,1.78E-04,-2.36E-04,4.95E-08,-6.56E-08,0.07720148,-1.82E-04,-1.61E-08,-303.23117
2449019,46799780,31/01/1993 13:00,,-20.432564,-142.90639,0,-49,3.00E-05,-2.13E-04,8.34E-09,-5.92E-08,0.02798694,-0.011662234,-5.09E-08,-212.338954
2449019,50399561,31/01/1993 14:00,,-15.169545,-128.56104,0,-51,3.48E-05,-2.03E-04,9.66E-09,-5.63E-08,0.018476885,-0.0201467,-4.66E-08,-194.730585
2449019,54000000,31/01/1993 15:00,,-14.038168,-128.67885,0,-49,7.32E-05,-1.97E-04,2.03E-08,-5.49E-08,0.019628696,-0.027585566,-3.46E-08,-191.717018
2449019,57599780,31/01/1993 16:00,,-13.995606,-121.93684,0,-50,3.42E-05,-1.93E-04,9.50E-09,-5.35E-08,0.005997813,-0.038469996,-4.40E-08,-185.932446
2449019,61199561,31/01/1993 17:00,,-10.837207,-112.76692,0,-46,3.33E-05,-1.89E-04,9.24E-09,-5.25E-08,0.004660142,-0.031602863,-4.33E-08,-169.604127
2449019,64800000,31/01/1993 18:00,,-9.072253,-104.67122,0,-43,5.79E-05,-1.89E-04,1.61E-08,-5.26E-08,0.012157582,-0.024533965,-3.65E-08,-156.743473
2449019,68399780,31/01/1993 19:00,,-6.2349477,-82.6385,0,-39,5.95E-05,-1.60E-04,1.65E-08,-4.44E-08,0.005291563,-0.014976242,-2.79E-08,-127.8734477
2449019,71999561,31/01/1993 20:00,,-5.9735994,-98.502785,13.585433,-43,3.61E-05,-1.56E-04,1.00E-08,-4.34E-08,0.016028633,-0.020034809,-3.34E-08,-133.8909514
2449019,75600000,31/01/1993 21:00,,-5.501582,-116.38944,107.00854,-45,1.81E-04,-1.66E-04,5.01E-08,-4.62E-08,0.027554024,-0.027519379,3.90E-09,-59.882482
2449019,79199780,31/01/1993 22:00,,-4.1883264,-112.31889,178.6013,-42,1.60E-04,-1.58E-04,4.44E-08,-4.39E-08,0.025344541,-0.028643668,5.00E-10,20.0940836
2449019,82799561,31/01/1993 23:00,,-4.2518954,-104.790596,184.50272,-42,7.42E-04,-1.55E-04,2.06E-07,-4.30E-08,0.023625797,-0.021227092,1.63E-07,33.4602286
2449020,0,01/02/1993 00:00,,-4.1205893,-85.312935,191.58685,-40,7.18E-04,-1.70E-04,1.99E-07,-4.72E-08,0.020946017,-0.004198865,1.52E-07,62.1533257
2449020,3599780,01/02/1993 01:00,,-2.5623524,-64.41978,258.81302,-41,6.98E-05,-2.01E-04,1.94E-08,-5.59E-08,0.011760488,-0.003294179,-3.65E-08,150.8308876
2449020,7199561,01/02/1993 02:00,,-1.7071828,-101.288826,256.71182,-41,4.29E-05,-2.20E-04,1.19E-08,-6.12E-08,0.022454519,-0.014636744,-4.93E-08,112.7158112
2449020,10800000,01/02/1993 03:00,,-1.5752584,-103.384964,245.12836,-42,1.45E-04,-2.42E-04,4.02E-08,-6.71E-08,0.019325739,-0.018867286,-2.69E-08,98.1681376
2449020,14399780,01/02/1993 04:00,,-1.781441,-103.50632,270.41858,-44,3.21E-04,-2.44E-04,8.93E-08,-6.77E-08,0.02050498,-0.017277926,2.16E-08,121.130819
2449020,17999561,01/02/1993 05:00,,-2.187165,-100.87841,227.41823,-46,8.53E-05,-2.39E-04,2.37E-08,-6.63E-08,0.018002998,-0.018788222,-4.26E-08,78.352655
2449020,21600000,01/02/1993 06:00,,-11.606155,-137.10735,75.047386,-48,7.70E-04,-2.55E-04,2.14E-07,-7.07E-08,0.027629344,-0.04238327,1.43E-07,-121.666119
2449020,25199780,01/02/1993 07:00,,-10.406553,-135.35089,14.97051,-47,5.31E-04,-2.22E-04,1.48E-07,-6.16E-08,0.024920145,-0.023193937,8.64E-08,-177.786933
2449020,28799561,01/02/1993 08:00,,-4.359742,-81.691185,1.2079234,-47,1.80E-04,-2.16E-04,5.01E-08,-6.00E-08,0.009456126,-0.007845963,-9.90E-09,-131.8430036
2449020,32400000,01/02/1993 09:00,,-2.800308,-85.9845,0,-44,9.36E-05,-1.83E-04,2.60E-08,-5.10E-08,0.015656888,-0.010087553,-2.50E-08,-132.784808
2449020,35999780,01/02/1993 10:00,,-4.3412204,-90.291504,0,-49,6.74E-05,-1.69E-04,1.87E-08,-4.69E-08,0.011956133,-0.017150104,-2.82E-08,-143.6327244
2449020,39599561,01/02/1993 11:00,,-4.462579,-97.08788,0,-50,4.69E-05,-1.68E-04,1.30E-08,-4.65E-08,0.014462794,-0.011468343,-3.35E-08,-151.550459
2449020,43200000,01/02/1993 12:00,,-4.167264,-85.53926,0,-50,1.69E-04,-1.93E-04,4.68E-08,-5.37E-08,0.01958789,-0.007337333,-6.90E-09,-139.706524
2449020,46799780,01/02/1993 13:00,,-5.3058815,-99.444435,0,-48,7.06E-05,-1.98E-04,1.96E-08,-5.51E-08,0.019082762,-0.019826358,-3.55E-08,-152.7503165
2449020,50399561,01/02/1993 14:00,,-4.47949,-92.75232,0,-54,3.72E-06,-1.81E-04,1.03E-09,-5.02E-08,0.018034955,-0.014658584,-4.92E-08,-151.23181
2449020,54000000,01/02/1993 15:00,,-4.3359776,-93.17856,0,-55,1.31E-05,-1.83E-04,3.63E-09,-5.08E-08,0.026727535,-0.014400398,-4.72E-08,-152.5145376
2449020,57599780,01/02/1993 16:00,,-4.0605326,-121.119156,0,-60,4.40E-05,-2.02E-04,1.22E-08,-5.60E-08,0.043101292,-0.03212274,-4.38E-08,-185.1796886
2449020,61199561,01/02/1993 17:00,,-3.8868952,-125.8646,0,-54,3.52E-05,-2.14E-04,9.79E-09,-5.94E-08,0.046840627,-0.03346782,-4.96E-08,-183.7514952
2449020,64800000,01/02/1993 18:00,,-5.420566,-127.56688,0,-59,2.22E-05,-2.22E-04,6.16E-09,-6.17E-08,0.046790883,-0.040050354,-5.55E-08,-191.987446
2449020,68399780,01/02/1993 19:00,,-4.710707,-133.47137,0,-64,1.11E-06,-2.50E-04,3.07E-10,-6.95E-08,0.04694886,-0.045078244,-6.92E-08,-202.182077
2449020,71999561,01/02/1993 20:00,,-3.2107809,-148.91493,44.26937,-57,0.00E+00,-2.38E-04,0.00E+00,-6.62E-08,0.045692552,-0.060917407,-6.62E-08,-164.8563409
2449020,75600000,01/02/1993 21:00,,-1.674972,-161.02068,216.76463,-48,0.00E+00,-2.28E-04,0.00E+00,-6.34E-08,0.049833104,-0.06717619,-6.34E-08,6.068978
2449020,79199780,01/02/1993 22:00,,-0.8817855,-166.63564,336.0213,-58,0.00E+00,-2.32E-04,0.00E+00,-6.44E-08,0.059540823,-0.06031026,-6.44E-08,110.5038745
2449020,82799561,01/02/1993 23:00,,1.1046224,-166.17104,683.88257,-67,0.00E+00,-2.27E-04,0.00E+00,-6.29E-08,0.06550362,-0.052894562,-6.29E-08,451.8161524
2449021,0,02/02/1993 00:00,,-0.5023213,-171.51125,777.9767,-67,0.00E+00,-2.22E-04,0.00E+00,-6.18E-08,0.07223494,-0.05405064,-6.18E-08,538.9631287
2449021,3599780,02/02/1993 01:00,,-1.0028272,-173.71852,774.91077,-67,3.93E-06,-2.20E-04,1.09E-09,-6.11E-08,0.06423906,-0.052312195,-6.00E-08,533.1894228
2449021,7199561,02/02/1993 02:00,,-1.4407761,-163.10468,798.06146,-65,4.46E-05,-2.20E-04,1.24E-08,-6.11E-08,0.059190024,-0.04372877,-4.87E-08,568.5160039
2449021,10800000,02/02/1993 03:00,,-1.5423127,-191.98634,632.0015,-62,1.42E-05,-2.16E-04,3.95E-09,-6.00E-08,0.07621378,-0.057422467,-5.61E-08,376.4728473
2449021,14399780,02/02/1993 04:00,,-2.6370606,-186.9607,596.3799,-58,1.49E-06,-2.18E-04,4.13E-10,-6.06E-08,0.072141945,-0.055832274,-6.02E-08,348.7821394
2449021,17999561,02/02/1993 05:00,,-2.3098378,-185.71394,471.23245,-50,1.20E-06,-2.21E-04,3.34E-10,-6.13E-08,0.07339582,-0.05340931,-6.10E-08,233.2086722
2449021,21600000,02/02/1993 06:00,,-2.1091719,-169.3012,288.50052,-55,7.44E-07,-2.21E-04,2.07E-10,-6.13E-08,0.058223035,-0.047382418,-6.11E-08,62.0901481
2449021,25199780,02/02/1993 07:00,,-1.9560211,-148.94499,82.815475,-51,1.89E-06,-2.53E-04,5.25E-10,-7.04E-08,0.04409479,-0.050636325,-6.99E-08,-119.0855361
2449021,28799561,02/02/1993 08:00,,-0.78927517,-162.50613,5.127143,-60,5.72E-06,-2.41E-04,1.59E-09,-6.69E-08,0.046309277,-0.0652145,-6.53E-08,-218.1682622
2449021,32400000,02/02/1993 09:00,,-0.69168943,-150.45012,0,-60,1.02E-05,-2.34E-04,2.82E-09,-6.49E-08,0.047648575,-0.05533137,-6.21E-08,-211.1418094
2449021,35999780,02/02/1993 10:00,,-0.9792222,-142.90121,0,-60,1.34E-05,-2.32E-04,3.74E-09,-6.46E-08,0.028731694,-0.0592867,-6.09E-08,-203.8804322
2449021,39599561,02/02/1993 11:00,,-0.9668832,-131.82814,0,-64,4.25E-06,-2.45E-04,1.18E-09,-6.79E-08,0.022025423,-0.048167013,-6.67E-08,-196.7950232
2449021,43200000,02/02/1993 12:00,,-1.9936094,-130.57208,0,-53,1.22E-05,-2.45E-04,3.40E-09,-6.82E-08,0.008241506,-0.052206554,-6.48E-08,-185.5656894
2449021,46799780,02/02/1993 13:00,,-2.820114,-145.56421,0,-65,3.61E-05,-2.33E-04,1.00E-08,-6.48E-08,0.006609542,-0.068558045,-5.48E-08,-213.384324
2449021,50399561,02/02/1993 14:00,,-2.9781668,-146.62009,0,-66,6.80E-05,-2.35E-04,1.89E-08,-6.54E-08,0.011301667,-0.06355376,-4.65E-08,-215.5982568
2449021,54000000,02/02/1993 15:00,,-3.9022326,-153.52177,0,-64,8.87E-05,-2.41E-04,2.46E-08,-6.68E-08,0.005083732,-0.07176442,-4.22E-08,-221.4240026
2449021,57599780,02/02/1993 16:00,,-4.2885933,-154.81888,0,-65,4.70E-05,-2.41E-04,1.30E-08,-6.70E-08,0.009852601,-0.0698795,-5.40E-08,-224.1074733
2449021,61199561,02/02/1993 17:00,,-4.622628,-156.88,0,-67,8.85E-06,-2.38E-04,2.46E-09,-6.61E-08,0.012171727,-0.06624911,-6.36E-08,-228.502628
2449021,64800000,02/02/1993 18:00,,-4.329469,-166.07474,0,-70,4.12E-06,-2.34E-04,1.14E-09,-6.49E-08,0.013855765,-0.07274224,-6.38E-08,-240.404209
2449021,68399780,02/02/1993 19:00,,-3.8751915,-155.85992,0,-71,0.00E+00,-2.41E-04,0.00E+00,-6.70E-08,0.011805904,-0.062259648,-6.70E-08,-230.7351115
2449021,71999561,02/02/1993 20:00,,-3.7711077,-153.70651,28.626297,-66,5.72E-07,-2.41E-04,1.59E-10,-6.71E-08,0.007808273,-0.062276013,-6.69E-08,-194.8513207
2449021,75600000,02/02/1993 21:00,,-0.7652703,-147.39998,204.87694,-62,0.00E+00,-2.42E-04,0.00E+00,-6.73E-08,0.002622819,-0.06878455,-6.73E-08,-5.2883103
2449021,79199780,02/02/1993 22:00,,0.79095435,-152.24454,485.14786,-67,9.16E-07,-2.42E-04,2.54E-10,-6.72E-08,0.004025056,-0.075831175,-6.69E-08,266.6942744
2449021,82799561,02/02/1993 23:00,,-0.3642054,-144.40439,665.7072,-67,1.85E-06,-2.44E-04,5.14E-10,-6.78E-08,0.007606633,-0.065876216,-6.73E-08,453.9386046
2449022,0,03/02/1993 00:00,,-0.31606025,-141.0729,812.53265,-65,4.58E-07,-2.50E-04,1.27E-10,-6.95E-08,0.014587223,-0.05491472,-6.94E-08,606.1436898
2449022,3599780,03/02/1993 01:00,,-1.6907393,-137.05022,657.81805,-56,1.32E-06,-2.49E-04,3.66E-10,-6.91E-08,0.013214259,-0.050972313,-6.87E-08,463.0770907
2449022,7199561,03/02/1993 02:00,,-1.8111119,-159.0892,818.8137,-66,1.03E-06,-2.41E-04,2.86E-10,-6.71E-08,0.012174132,-0.06661503,-6.68E-08,591.9133881
2449022,10800000,03/02/1993 03:00,,-1.7319438,-168.12825,842.42017,-68,1.54E-06,-2.32E-04,4.29E-10,-6.45E-08,0.015982686,-0.068206534,-6.41E-08,604.5599762
2449022,14399780,03/02/1993 04:00,,-1.9714254,-166.85234,605.5904,-63,0.00E+00,-2.24E-04,0.00E+00,-6.22E-08,0.019824356,-0.060483597,-6.22E-08,373.7666346
2449022,17999561,03/02/1993 05:00,,-1.8844185,-172.87141,339.80945,-63,1.24E-06,-2.17E-04,3.44E-10,-6.04E-08,0.02438499,-0.060199637,-6.01E-08,102.0536215
2449022,21600000,03/02/1993 06:00,,-1.9389906,-176.2862,213.63525,-65,0.00E+00,-2.11E-04,0.00E+00,-5.87E-08,0.02798761,-0.05809997,-5.87E-08,-29.5899406
2449022,25199780,03/02/1993 07:00,,-1.7608409,-164.67368,125.35571,-65,5.53E-07,-2.42E-04,1.54E-10,-6.73E-08,0.021735296,-0.052498776,-6.71E-08,-106.0788109
2449022,28799561,03/02/1993 08:00,,-0.9987957,-175.01962,4.915368,-71,3.81E-08,-2.43E-04,1.06E-11,-6.75E-08,0.02760412,-0.058538705,-6.75E-08,-242.1030477
2449022,32400000,03/02/1993 09:00,,-1.0596777,-164.00525,0,-71,1.91E-08,-2.36E-04,5.30E-12,-6.55E-08,0.012858306,-0.05785556,-6.55E-08,-236.0649277
2449022,35999780,03/02/1993 10:00,,-1.186969,-159.34752,0,-75,3.81E-08,-2.27E-04,1.06E-11,-6.30E-08,0.004306589,-0.04953248,-6.30E-08,-235.534489
2449022,39599561,03/02/1993 11:00,,-1.1553696,-157.79097,0,-76,1.91E-08,-2.20E-04,5.30E-12,-6.12E-08,0.003190438,-0.0446745,-6.12E-08,-234.9463396
2449022,43200000,03/02/1993 12:00,,-1.7987076,-152.48555,0,-77,0.00E+00,-2.14E-04,0.00E+00,-5.94E-08,0.006169119,-0.040345863,-5.94E-08,-231.2842576
2449022,46799780,03/02/1993 13:00,,-2.5909717,-148.2968,0,-77,0.00E+00,-2.02E-04,0.00E+00,-5.62E-08,0.005469057,-0.037491772,-5.62E-08,-227.8877717
2449022,50399561,03/02/1993 14:00,,-3.9986742,-143.54791,0,-78,0.00E+00,-1.90E-04,0.00E+00,-5.27E-08,0.007751135,-0.035342168,-5.27E-08,-225.5465842
2449022,54000000,03/02/1993 15:00,,-4.422478,-132.49706,0,-77,0.00E+00,-1.84E-04,0.00E+00,-5.10E-08,0.005847697,-0.028734462,-5.10E-08,-213.919538
2449022,57599780,03/02/1993 16:00,,-4.6592283,-126.360245,0,-75,0.00E+00,-1.76E-04,0.00E+00,-4.90E-08,0.002652778,-0.025238995,-4.90E-08,-206.0194733
2449022,61199561,03/02/1993 17:00,,-4.4032373,-107.94362,0,-76,3.43E-07,-1.60E-04,9.54E-11,-4.46E-08,0.003831686,-0.01624521,-4.45E-08,-188.3468573
2449022,64800000,03/02/1993 18:00,,-4.2736545,-102.98294,0,-77,7.63E-08,-1.48E-04,2.12E-11,-4.11E-08,0.005211227,-0.014839251,-4.11E-08,-184.2565945
2449022,68399780,03/02/1993 19:00,,-4.379822,-109.12691,0,-75,3.81E-07,-1.70E-04,1.06E-10,-4.72E-08,0.005842338,-0.01662432,-4.71E-08,-188.506732
2449022,71999561,03/02/1993 20:00,,-4.0499654,-116.563644,46.677197,-70,3.81E-07,-1.69E-04,1.06E-10,-4.70E-08,0.003284806,-0.01983662,-4.69E-08,-143.9364124
2449022,75600000,03/02/1993 21:00,,-1.756089,-122.341644,248.97757,-68,4.27E-06,-1.75E-04,1.19E-09,-4.85E-08,0.004362405,-0.024609286,-4.73E-08,56.879837
2449022,79199780,03/02/1993 22:00,,-2.1129735,-118.772064,335.47806,-67,1.24E-05,-1.81E-04,3.43E-09,-5.03E-08,0.003159092,-0.022537712,-4.69E-08,147.5930225
2449022,82799561,03/02/1993 23:00,,-1.7587031,-111.0057,518.33655,-66,1.37E-05,-1.85E-04,3.80E-09,-5.13E-08,0.002401211,-0.019726632,-4.75E-08,339.5721469
2449023,0,04/02/1993 00:00,,-1.8182548,-101.50389,725.2499,-65,2.41E-05,-1.88E-04,6.71E-09,-5.22E-08,0.005682502,-0.01320645,-4.55E-08,556.9277552
2449023,3599780,04/02/1993 01:00,,-3.2464457,-117.445206,653.2349,-65,1.24E-05,-1.90E-04,3.45E-09,-5.27E-08,0.007936897,-0.017648734,-4.93E-08,467.5432483
2449023,7199561,04/02/1993 02:00,,-4.167106,-118.74895,910.33923,-68,3.30E-06,-1.91E-04,9.17E-10,-5.30E-08,0.009321354,-0.016161865,-5.21E-08,719.423174
2449023,10800000,04/02/1993 03:00,,-5.275972,-128.46245,743.3908,-66,5.95E-06,-1.89E-04,1.65E-09,-5.25E-08,0.009519441,-0.017323647,-5.09E-08,543.652378
2449023,14399780,04/02/1993 04:00,,-5.3210163,-129.18895,579.7507,-66,1.16E-05,-1.86E-04,3.21E-09,-5.17E-08,0.011762663,-0.014953972,-4.85E-08,379.2407337
2449023,17999561,04/02/1993 05:00,,-4.9174423,-138.65671,381.98065,-67,5.74E-06,-1.85E-04,1.59E-09,-5.14E-08,0.011838887,-0.018252779,-4.98E-08,171.4064977
2449023,21600000,04/02/1993 06:00,,-4.921315,-138.77011,176.15762,-69,9.80E-06,-1.83E-04,2.72E-09,-5.08E-08,0.013758474,-0.018144205,-4.81E-08,-36.533805
2449023,25199780,04/02/1993 07:00,,-5.2943306,-155.2635,129.88647,-72,1.91E-07,-1.73E-04,5.30E-11,-4.82E-08,0.017394854,-0.024428686,-4.81E-08,-102.6713606
2449023,28799561,04/02/1993 08:00,,-3.7260556,-142.49374,10.27321,-75,4.58E-07,-1.71E-04,1.27E-10,-4.75E-08,0.020340096,-0.020724922,-4.74E-08,-210.9465856
2449023,32400000,04/02/1993 09:00,,-2.6635525,-135.90933,0,-74,0.00E+00,-1.78E-04,0.00E+00,-4.93E-08,0.020600174,-0.018425707,-4.93E-08,-212.5728825
2449023,35999780,04/02/1993 10:00,,-2.3023534,-132.85301,0,-72,6.68E-07,-1.83E-04,1.85E-10,-5.08E-08,0.021535883,-0.016882852,-5.06E-08,-207.1553634
2449023,39599561,04/02/1993 11:00,,-2.103119,-125.20451,0,-71,7.63E-07,-1.85E-04,2.12E-10,-5.13E-08,0.019809954,-0.012444849,-5.11E-08,-198.307629
2449023,43200000,04/02/1993 12:00,,-2.5335069,-131.23982,0,-74,3.28E-06,-1.74E-04,9.11E-10,-4.84E-08,0.021359554,-0.014757181,-4.75E-08,-207.7733269
2449023,46799780,04/02/1993 13:00,,-3.139093,-135.44211,0,-76,2.82E-06,-1.62E-04,7.84E-10,-4.50E-08,0.024279688,-0.013648449,-4.42E-08,-214.581203
2449023,50399561,04/02/1993 14:00,,-3.750992,-133.76819,0,-79,6.68E-07,-1.58E-04,1.85E-10,-4.39E-08,0.023080131,-0.013453669,-4.37E-08,-216.519182
2449023,54000000,04/02/1993 15:00,,-4.4104795,-134.66756,0,-72,0.00E+00,-1.62E-04,0.00E+00,-4.49E-08,0.022548985,-0.013722463,-4.49E-08,-211.0780395
2449023,57599780,04/02/1993 16:00,,-5.0020447,-143.99391,0,-75,0.00E+00,-1.72E-04,0.00E+00,-4.77E-08,0.02665297,-0.016779142,-4.77E-08,-223.9959547
2449023,61199561,04/02/1993 17:00,,-5.215112,-158.41298,0,-72,0.00E+00,-1.80E-04,0.00E+00,-5.00E-08,0.03476061,-0.022649538,-5.00E-08,-235.628092
2449023,64800000,04/02/1993 18:00,,-4.634591,-141.92197,0,-72,3.81E-07,-1.84E-04,1.06E-10,-5.11E-08,0.030533753,-0.012344519,-5.10E-08,-218.556561
2449023,68399780,04/02/1993 19:00,,-4.749562,-154.33723,0,-75,8.13E-06,-2.20E-04,2.26E-09,-6.10E-08,0.03750563,-0.01356802,-5.87E-08,-234.086792
